strain_collection_id,strain_id,plate,row,colum,plate_control,strain_collection_notes,excluded
mata-deletion2021-384,rec866,5,4,24,TRUE,NA,FALSE
mata-deletion2021-384,rec868,5,6,2,TRUE,NA,FALSE
mata-deletion2021-384,rec869,5,6,4,TRUE,NA,FALSE
mata-deletion2021-384,rec870,5,6,6,TRUE,NA,FALSE
mata-deletion2021-384,rec871,5,6,8,TRUE,NA,FALSE
mata-deletion2021-384,rec872,5,6,10,TRUE,NA,FALSE
mata-deletion2021-384,rec873,5,6,12,TRUE,NA,FALSE
mata-deletion2021-384,rec875,5,6,14,TRUE,NA,FALSE
mata-deletion2021-384,rec878,5,6,16,TRUE,NA,FALSE
mata-deletion2021-384,rec879,5,6,18,TRUE,NA,FALSE
mata-deletion2021-384,rec880,5,6,20,TRUE,NA,FALSE
mata-deletion2021-384,rec881,5,6,22,TRUE,NA,FALSE
mata-deletion2021-384,rec882,5,6,24,TRUE,NA,FALSE
mata-deletion2021-384,rec883,5,8,2,TRUE,NA,FALSE
mata-deletion2021-384,rec885,5,8,4,TRUE,NA,FALSE
mata-deletion2021-384,rec887,5,8,6,TRUE,NA,FALSE
mata-deletion2021-384,rec888,5,8,8,TRUE,NA,FALSE
mata-deletion2021-384,rec890,5,8,10,TRUE,NA,FALSE
mata-deletion2021-384,rec891,5,8,12,TRUE,NA,FALSE
mata-deletion2021-384,rec892,5,8,14,TRUE,NA,FALSE
mata-deletion2021-384,rec893,5,8,16,TRUE,NA,FALSE
mata-deletion2021-384,rec894,5,8,18,TRUE,NA,FALSE
mata-deletion2021-384,rec896,5,8,20,TRUE,NA,FALSE
mata-deletion2021-384,rec897,5,8,22,TRUE,NA,FALSE
mata-deletion2021-384,rec900,5,8,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1105,5,10,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1106,5,10,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1108,5,10,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1109,5,10,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1110,5,10,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1111,5,10,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1112,5,10,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1114,5,10,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1115,5,10,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1116,5,10,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1117,5,10,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1118,5,10,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1119,5,12,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1120,5,12,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1121,5,12,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1122,5,12,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1123,5,12,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1124,5,12,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1125,5,12,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1126,5,12,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1130,5,12,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1133,5,12,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1135,5,12,22,TRUE,NA,FALSE
mata-deletion2021-384,rec7373,5,12,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1139,5,14,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1140,5,14,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1141,5,14,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1142,5,14,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1143,5,14,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1145,5,14,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1146,5,14,14,TRUE,NA,FALSE
mata-deletion2021-384,rec7377,5,14,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1148,5,14,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1149,5,14,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1150,5,14,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1151,5,14,24,TRUE,NA,FALSE
mata-deletion2021-384,rec7378,5,16,2,TRUE,NA,FALSE
mata-deletion2021-384,blank,5,16,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1153,5,16,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1155,5,16,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1156,5,16,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1158,5,16,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1159,5,16,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1161,5,16,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1163,5,16,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1164,5,16,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1166,5,16,22,TRUE,NA,FALSE
mata-deletion2021-384,rec7379,5,16,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1168,6,2,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1169,6,2,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1171,6,2,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1173,6,2,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1174,6,2,9,TRUE,NA,FALSE
mata-deletion2021-384,blank,6,2,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1175,6,2,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1176,6,2,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1178,6,2,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1179,6,2,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1180,6,2,21,TRUE,"Similar to SEC14p -- growth on -met, growth on -lys",FALSE
mata-deletion2021-384,rec1185,6,2,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1187,6,4,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1189,6,4,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1190,6,4,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1191,6,4,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1195,6,4,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1196,6,4,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1198,6,4,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1777,6,4,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1778,6,4,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1779,6,4,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1781,6,4,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1782,6,4,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1783,6,6,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1784,6,6,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1785,6,6,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1786,6,6,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1787,6,6,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1788,6,6,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1789,6,6,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1790,6,6,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1791,6,6,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1792,6,6,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1793,6,6,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1794,6,6,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1795,6,8,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1797,6,8,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1798,6,8,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1799,6,8,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1800,6,8,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1801,6,8,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1802,6,8,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1803,6,8,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1804,6,8,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1805,6,8,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1806,6,8,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1807,6,8,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1808,6,10,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1809,6,10,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1810,6,10,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1811,6,10,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1812,6,10,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1813,6,10,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1814,6,10,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1815,6,10,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1816,6,10,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1817,6,10,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1818,6,10,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1819,6,10,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1820,6,12,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1821,6,12,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1823,6,12,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1825,6,12,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1826,6,12,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1827,6,12,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1828,6,12,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1829,6,12,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1830,6,12,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1831,6,12,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1834,6,12,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1835,6,12,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1837,6,14,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1838,6,14,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1840,6,14,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1841,6,14,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1842,6,14,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1843,6,14,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1844,6,14,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1845,6,14,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1846,6,14,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1847,6,14,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1848,6,14,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1849,6,14,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1852,6,16,1,TRUE,NA,FALSE
mata-deletion2021-384,blank,6,16,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1854,6,16,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1855,6,16,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1856,6,16,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1857,6,16,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1858,6,16,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1859,6,16,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1860,6,16,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1861,6,16,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1862,6,16,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1863,6,16,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1864,7,1,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1865,7,1,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1866,7,1,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1867,7,1,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1868,7,1,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1869,7,1,12,TRUE,NA,FALSE
mata-deletion2021-384,blank,7,1,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1870,7,1,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1585,7,1,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1586,7,1,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1587,7,1,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1588,7,1,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1589,7,3,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1591,7,3,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1592,7,3,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1593,7,3,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1594,7,3,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1595,7,3,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1597,7,3,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1598,7,3,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1599,7,3,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1600,7,3,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1601,7,3,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1602,7,3,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1604,7,5,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1605,7,5,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1608,7,5,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1609,7,5,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1610,7,5,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1611,7,5,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1612,7,5,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1613,7,5,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1615,7,5,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1617,7,5,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1618,7,5,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1619,7,5,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1620,7,7,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1621,7,7,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1624,7,7,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1625,7,7,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1627,7,7,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1629,7,7,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1631,7,7,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1634,7,7,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1635,7,7,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1636,7,7,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1639,7,7,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1640,7,7,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1641,7,9,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1643,7,9,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1644,7,9,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1645,7,9,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1646,7,9,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1647,7,9,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1648,7,9,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1649,7,9,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1651,7,9,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1652,7,9,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1653,7,9,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1654,7,9,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1655,7,11,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1656,7,11,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1657,7,11,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1660,7,11,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1662,7,11,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1664,7,11,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1665,7,11,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1668,7,11,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1671,7,11,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1672,7,11,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1673,7,11,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1674,7,11,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1675,7,13,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1677,7,13,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1678,7,13,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1679,7,13,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1680,7,13,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1681,7,13,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1682,7,13,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1683,7,13,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1692,7,13,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1693,7,13,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1694,7,13,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1695,7,13,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1697,7,15,2,TRUE,NA,FALSE
mata-deletion2021-384,blank,7,15,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1698,7,15,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1699,7,15,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1700,7,15,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1702,7,15,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1703,7,15,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1704,7,15,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1705,7,15,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1706,7,15,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1708,7,15,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1709,7,15,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1710,8,1,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1711,8,1,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1714,8,1,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1715,8,1,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1716,8,1,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1718,8,1,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1719,8,1,13,TRUE,NA,FALSE
mata-deletion2021-384,blank,8,1,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1720,8,1,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1721,8,1,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1722,8,1,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1723,8,1,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1724,8,3,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1726,8,3,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1727,8,3,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1728,8,3,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1730,8,3,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1732,8,3,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1733,8,3,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1734,8,3,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1735,8,3,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1736,8,3,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1737,8,3,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1738,8,3,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1739,8,5,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1740,8,5,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1741,8,5,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1742,8,5,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1743,8,5,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1744,8,5,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1745,8,5,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1746,8,5,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1747,8,5,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1748,8,5,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1749,8,5,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1750,8,5,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1751,8,7,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1752,8,7,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1753,8,7,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1754,8,7,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1755,8,7,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1756,8,7,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1757,8,7,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1759,8,7,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1760,8,7,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1762,8,7,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1763,8,7,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1764,8,7,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1766,8,9,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1767,8,9,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1770,8,9,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1771,8,9,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1772,8,9,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1773,8,9,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1774,8,9,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1775,8,9,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1776,8,9,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1018,8,9,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1019,8,9,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1020,8,9,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1021,8,11,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1022,8,11,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1023,8,11,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1025,8,11,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1027,8,11,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1028,8,11,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1029,8,11,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1030,8,11,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1031,8,11,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1032,8,11,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1033,8,11,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1034,8,11,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1035,8,13,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1036,8,13,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1038,8,13,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1039,8,13,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1042,8,13,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1043,8,13,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1044,8,13,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1045,8,13,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1046,8,13,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1047,8,13,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1048,8,13,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1051,8,13,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1052,8,15,1,TRUE,NA,FALSE
mata-deletion2021-384,blank,8,15,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1053,8,15,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1056,8,15,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1058,8,15,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1060,8,15,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1062,8,15,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1063,8,15,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1065,8,15,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1066,8,15,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1067,8,15,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1069,8,15,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1070,9,2,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1071,9,2,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1072,9,2,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1073,9,2,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1076,9,2,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1077,9,2,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1078,9,2,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1079,9,2,16,TRUE,NA,FALSE
mata-deletion2021-384,blank,9,2,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1080,9,2,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1084,9,2,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1085,9,2,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1086,9,4,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1087,9,4,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1089,9,4,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1090,9,4,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1091,9,4,10,TRUE,NA,FALSE
mata-deletion2021-384,rec1092,9,4,12,TRUE,NA,FALSE
mata-deletion2021-384,rec1093,9,4,14,TRUE,NA,FALSE
mata-deletion2021-384,rec1094,9,4,16,TRUE,NA,FALSE
mata-deletion2021-384,rec1095,9,4,18,TRUE,NA,FALSE
mata-deletion2021-384,rec1096,9,4,20,TRUE,NA,FALSE
mata-deletion2021-384,rec1097,9,4,22,TRUE,NA,FALSE
mata-deletion2021-384,rec1098,9,4,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1099,9,6,2,TRUE,NA,FALSE
mata-deletion2021-384,rec1100,9,6,4,TRUE,NA,FALSE
mata-deletion2021-384,rec1101,9,6,6,TRUE,NA,FALSE
mata-deletion2021-384,rec1103,9,6,8,TRUE,NA,FALSE
mata-deletion2021-384,rec1104,9,6,10,TRUE,NA,FALSE
mata-deletion2021-384,rec2065,9,6,12,TRUE,NA,FALSE
mata-deletion2021-384,rec2066,9,6,14,TRUE,NA,FALSE
mata-deletion2021-384,rec2067,9,6,16,TRUE,NA,FALSE
mata-deletion2021-384,rec2068,9,6,18,TRUE,NA,FALSE
mata-deletion2021-384,rec2070,9,6,20,TRUE,NA,FALSE
mata-deletion2021-384,rec2071,9,6,22,TRUE,NA,FALSE
mata-deletion2021-384,rec2072,9,6,24,TRUE,NA,FALSE
mata-deletion2021-384,rec2073,9,8,2,TRUE,NA,FALSE
mata-deletion2021-384,rec2074,9,8,4,TRUE,NA,FALSE
